PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,0,3,"Bateman, Rev. Robert James",male,80.0,1,1,17764,0.0,,S
1,1,3,"Badt, Mr. Mohamed",male,21.47,0,1,2689,0.0,,S
891,1,3,"Sinkkonen, Miss. Anna",male,,0,0,54636,0.0,G6,C
1,1,3,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,,0,1,219533,5.3799,,Q
403,0,1,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,,0,2,219533,48.6956,,S
414,1,3,"Nakid, Mr. Sahid",male,70.15,1,0,349239,43.1936,B41,Q
338,1,1,"Silverthorne, Mr. Spencer Victor",male,,0,0,4135,9.0801,E63,C
891,1,1,"Becker, Master. Richard F",female,10.24,1,0,113051,25.5846,,S
550,1,3,"Carter, Mrs. William Ernest (Lucile Polk)",male,5.82,0,0,347071,23.1604,,S
471,0,3,"Stone, Mrs. George Nelson (Martha Evelyn)",male,,0,0,29106,24.0833,,C
596,1,1,"Sjostedt, Mr. Ernst Adolf",male,14.33,0,2,349239,24.9573,,S
232,1,1,"Petroff, Mr. Nedelio",male,,0,0,219533,55.6493,,S
432,1,1,"Ryan, Mr. Patrick",female,,0,0,219533,30.0949,A31,S
594,1,2,"Troupiansky, Mr. Moses Aaron",male,68.29,2,0,A/5 21174,7.6881,,C
1,0,1,"Theobald, Mr. Thomas Leonard",male,7.8,0,0,113505,47.4585,,S
1,0,1,"Baclini, Miss. Eugenie",male,,1,1,219533,14.7761,,S
1,0,3,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",male,,0,0,11751,30.7173,,C
763,0,3,"Collyer, Mr. Harvey",male,26.15,0,0,A/5. 10482,0.0,,S
891,0,3,"Widener, Mr. Harry Elkins",male,24.53,1,1,SC/PARIS 2133,0.5425,,Q
1,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",male,73.35,1,1,219533,12.2129,,S
891,1,1,"Nakid, Miss. Maria (""Mary"")",female,,0,0,SC/PARIS 2133,60.2466,,C
383,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,32.81,0,2,113056,24.9454,,C
891,1,1,"Flynn, Mr. John Irwin (""Irving"")",female,56.72,0,0,113786,0.0,,C
838,0,1,"Moore, Mr. Leonard Charles",female,61.14,0,1,2665,0.0,,S
1,0,3,"Andersson, Master. Sigvard Harald Elias",male,12.65,0,0,113051,36.548,,C
442,1,1,"Dooley, Mr. Patrick",male,,0,0,349239,8.6417,B38,S
702,1,3,"Wells, Miss. Joan",male,33.59,0,1,315084,0.0,,C
23,0,1,"Vander Planke, Miss. Augusta Maria",male,38.74,0,1,A/4. 20589,0.0,,C
817,1,3,"Olsen, Mr. Ole Martin",male,42.12,0,0,219533,11.6099,,S
546,0,1,"Campbell, Mr. William",female,,0,0,349209,134.856,,S
149,0,1,"O'Sullivan, Miss. Bridget Mary",female,80.0,0,1,SOTON/O.Q. 3101307,0.0,C93,S
609,1,3,"Cacic, Miss. Marija",male,34.37,8,0,SC/PARIS 2133,23.5861,,Q
223,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,11751,6.7095,,Q
1,1,3,"Braund, Mr. Lewis Richard",male,5.74,1,3,113051,23.0424,,S
491,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",female,2.84,3,1,350046,19.9216,,C
1,1,1,"Giles, Mr. Frederick Edward",male,,0,0,113051,4.9278,,S
848,0,1,"Lindahl, Miss. Agda Thorilda Viktoria",male,25.51,0,0,11769,0.0,,S
388,0,2,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,38.32,0,1,219533,1.286,A10,C
206,0,3,"Leinonen, Mr. Antti Gustaf",female,0.42,1,0,19950,2.1746,,C
598,1,2,"Oreskovic, Mr. Luka",male,,8,0,SC/PARIS 2133,0.7272,,S
1,0,3,"Lang, Mr. Fang",male,0.42,1,0,2689,4.6432,,S
55,0,3,"Goncalves, Mr. Manuel Estanslas",male,,0,0,358585,133.354,,S
788,1,3,"Dantcheff, Mr. Ristiu",male,0.42,6,0,374910,0.0,,S
14,0,3,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,,1,3,SC/PARIS 2133,0.0,,Q
150,1,3,"Daly, Mr. Eugene Patrick",male,0.42,0,2,113051,0.0,,S
533,1,3,"Matthews, Mr. William John",male,23.84,0,0,A/5. 3337,0.0,,S
769,0,3,"Rush, Mr. Alfred George John",male,,0,1,SC/PARIS 2133,13.495,,S
891,1,3,"Radeff, Mr. Alexander",male,7.42,0,0,PC 17759,60.1038,,S
296,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,74.7,0,2,4136,22.6105,,S
1,1,3,"Harper, Miss. Annie Jessie ""Nina""",male,0.42,1,0,349239,332.9597,,C
640,1,3,"Heikkinen, Miss. Laina",male,42.08,0,1,SC/PARIS 2133,19.8013,,C
891,0,1,"Carter, Mrs. William Ernest (Lucile Polk)",male,,0,0,347088,8.834,,Q
891,0,1,"Weir, Col. John",male,9.05,0,0,A/5. 10482,73.3439,,C
267,1,3,"Lobb, Mr. William Arthur",male,27.0,0,1,11751,0.0,,S
10,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",male,7.76,0,0,SC 1748,0.0,C101,S
455,1,3,"Keefe, Mr. Arthur",male,0.42,0,0,SOTON/O.Q. 392078,0.0,,Q
882,1,1,"McCormack, Mr. Thomas Joseph",male,27.4,0,0,219533,5.2421,E67,C
51,1,3,"Brewe, Dr. Arthur Jackson",female,34.3,0,0,54636,0.0,,S
1,1,2,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,68.87,0,1,367655,30.2298,,S
334,0,3,"Farthing, Mr. John",male,33.13,8,0,113786,6.9205,C148,S
343,0,1,"Cleaver, Miss. Alice",male,43.5,1,0,PC 17759,10.2002,E50,S
1,1,3,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",male,,1,0,113051,1.1236,E25,C
387,1,1,"Nicola-Yarred, Master. Elias",male,,0,0,113786,18.9124,,C
735,1,3,"Silverthorne, Mr. Spencer Victor",female,0.42,0,0,2694,23.8684,,C
407,1,1,"Blackwell, Mr. Stephen Weart",male,63.39,1,0,336439,0.0,,C
793,1,3,"Collyer, Mr. Harvey",male,36.78,0,0,A/5 21174,2.9509,,Q
891,1,1,"Brewe, Dr. Arthur Jackson",male,24.57,0,0,2689,15.7291,,S
651,1,3,"Canavan, Miss. Mary",female,55.63,0,1,14313,18.2715,B3,S
853,1,3,"Brown, Mr. Thomas William Solomon",female,,0,0,11753,0.0,,S
891,0,1,"Wiklund, Mr. Jakob Alfred",male,,1,1,349208,0.0,,S
891,0,3,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",male,,0,0,11753,16.9335,D6,C
1,1,3,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",male,80.0,1,2,SC/PARIS 2133,22.1579,,Q
1,0,3,"Montvila, Rev. Juozas",male,76.09,1,1,SOTON/O.Q. 3101307,48.7407,,S
433,1,1,"Mudd, Mr. Thomas Charles",female,0.42,0,0,110413,0.0,,S
1,0,3,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,74.04,0,1,347071,0.0,,C
891,1,1,"McMahon, Mr. Martin",male,,0,0,349239,27.4736,,C
563,1,1,"Nicola-Yarred, Master. Elias",male,24.46,0,0,236171,10.2281,,S
513,1,2,"Dodge, Master. Washington",male,,0,1,349239,30.8073,,S
891,1,3,"Padro y Manent, Mr. Julian",female,7.58,1,0,236171,49.8276,,S
891,1,3,"Rush, Mr. Alfred George John",male,,1,0,SOTON/O.Q. 392078,0.0,,C
390,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,,0,0,347083,3.8285,,C
1,1,3,"Barah, Mr. Hanna Assi",male,24.63,0,0,54636,6.4583,,S
891,0,3,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",male,0.42,0,0,2664,0.0,,C
18,1,3,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",male,28.98,0,0,113051,31.6554,,S
1,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,,0,5,347083,0.0,B50,Q
520,1,1,"Caldwell, Master. Alden Gates",male,33.66,0,1,A/5. 10482,0.0,F4,S
1,1,3,"Alexander, Mr. William",female,,1,0,SOTON/O.Q. 392078,0.0,,S
390,1,3,"Davis, Miss. Mary",female,,0,0,14313,339.0797,C118,S
395,0,3,"Newell, Miss. Marjorie",female,5.77,0,0,PC 17759,0.0,,C
748,1,1,"Sedgwick, Mr. Charles Frederick Waddington",male,5.73,7,1,113796,0.0,,S
891,1,3,"Widener, Mr. Harry Elkins",male,14.06,1,1,SC/PARIS 2133,0.0,,S
424,1,2,"Paulner, Mr. Uscher",male,,0,2,11755,44.1487,,S
1,0,2,"Meo, Mr. Alfonzo",female,28.55,0,1,315084,21.0227,,S
643,1,1,"Daly, Mr. Eugene Patrick",male,0.42,1,1,236171,2.6968,,C
831,1,1,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,,0,0,11751,23.8717,,Q
1,1,3,"Cohen, Mr. Gurshon ""Gus""",male,36.01,0,0,236171,25.6126,,C
1,1,3,"Mamee, Mr. Hanna",male,49.56,1,0,349227,0.0,,S
1,1,3,"Flynn, Mr. John Irwin (""Irving"")",female,,0,1,228414,0.0,D36,S
774,1,1,"Ilett, Miss. Bertha",male,10.88,0,1,315084,2.9176,B37,Q
1,1,1,"Jussila, Miss. Mari Aina",female,14.15,0,1,2664,30.8956,F4,S
72,1,3,"Sadlier, Mr. Matthew",male,26.08,0,0,236171,2.7289,,S
1,1,3,"Ayoub, Miss. Banoura",male,,6,0,SC/PARIS 2146,27.3697,B35,S
1,0,3,"O'Sullivan, Miss. Bridget Mary",male,,3,0,CA 2144,11.8836,C83,C
891,0,3,"Mellinger, Miss. Madeleine Violet",male,,0,0,SC/PARIS 2133,0.0,,C
45,1,1,"Laleff, Mr. Kristo",female,66.55,1,0,228414,5.4088,,S
602,0,2,"Duran y More, Miss. Asuncion",male,27.53,0,0,364512,73.0797,C23 C25 C27,C
891,0,2,"Lobb, Mr. William Arthur",male,24.88,7,0,2664,0.0,,Q
891,0,3,"Smith, Mr. James Clinch",female,,1,0,A/5. 10482,0.0,,C
242,1,1,"Lurette, Miss. Elise",male,80.0,1,0,SC/PARIS 2133,40.7899,,S
1,0,1,"Klasen, Mr. Klas Albin",male,,0,0,315084,512.3292,,C
158,0,2,"Daly, Mr. Eugene Patrick",male,,1,0,312991,5.7675,C62 C64,
410,0,3,"Kantor, Mrs. Sinai (Miriam Sternin)",female,,2,0,113796,0.0,,S
1,0,3,"Davis, Miss. Mary",male,,1,1,113796,0.0,,Q
1,1,1,"Olsson, Miss. Elina",female,24.49,1,3,113786,0.0,,S
151,1,1,"Lang, Mr. Fang",female,,8,0,PC 17759,0.0,,C
392,1,3,"Cherry, Miss. Gladys",male,42.51,0,0,347088,25.1161,D36,C
389,1,2,"Daly, Mr. Eugene Patrick",male,42.45,1,1,349222,0.0,C78,S
266,1,3,"Harris, Mr. George",male,13.48,0,0,219533,1.8123,,S
1,0,3,"Andersson, Miss. Sigrid Elisabeth",female,,0,0,219533,0.0,,C
1,1,1,"Watson, Mr. Ennis Hastings",male,75.76,0,0,349239,34.0848,,Q
663,1,1,"Lefebre, Miss. Ida",male,,1,2,PC 17759,8.146,,C
732,1,2,"Sinkkonen, Miss. Anna",male,32.32,0,1,A/5 21174,0.0,,S
891,1,1,"Strom, Miss. Telma Matilda",male,,1,0,347083,512.3292,,Q
1,1,3,"Collyer, Mr. Harvey",female,28.47,0,2,349222,55.5263,,C
1,0,3,"Moran, Mr. Daniel J",female,,1,0,4136,0.0,B73,S
1,0,2,"Hogeboom, Mrs. John C (Anna Andrews)",male,66.48,0,0,349239,0.0,,S
1,1,3,"Wells, Miss. Joan",male,,1,0,315084,0.0,,S
424,1,1,"Wiseman, Mr. Phillippe",male,34.21,1,0,113051,0.0,,C
1,1,3,"Morrow, Mr. Thomas Rowan",female,,0,0,54636,0.0,,S
1,0,1,"Daly, Mr. Eugene Patrick",male,0.42,0,0,113051,0.0,,C
457,1,3,"Hickman, Mr. Lewis",female,,1,0,219533,16.7402,,C
595,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,,1,1,349239,10.8545,,C
504,1,2,"Reuchlin, Jonkheer. John George",female,,0,0,A/5. 10482,0.0,,S
1,1,3,"McMahon, Mr. Martin",male,,1,1,17764,26.1662,,S
1,1,1,"Coutts, Master. William Loch ""William""",male,15.36,0,0,347073,9.2947,,Q
403,0,1,"Lurette, Miss. Elise",male,24.55,0,0,2689,4.2178,,S
1,1,3,"Theobald, Mr. Thomas Leonard",female,34.82,1,0,113796,7.9549,,C
383,0,3,"McGovern, Miss. Mary",male,65.74,1,0,219533,5.4615,,C
393,1,3,"Hassan, Mr. Houssein G N",male,,1,0,236171,24.3205,,S
753,1,1,"O'Connell, Mr. Patrick D",male,32.59,1,1,2665,12.0425,,C
394,1,3,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",male,0.42,1,0,219533,0.3063,,S
1,0,1,"Healy, Miss. Hanora ""Nora""",male,,0,0,113794,0.0,D56,S
891,0,1,"Brewe, Dr. Arthur Jackson",male,,0,1,347083,34.1983,,S
218,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,62.59,0,1,349239,140.8379,,S
1,1,3,"Lefebre, Miss. Mathilde",female,,1,0,349239,16.5485,,S
891,1,1,"Barbara, Miss. Saiide",female,,0,0,3101296,22.1509,B42,C
390,0,2,"Daly, Mr. Eugene Patrick",male,25.26,1,0,STON/O 2. 3101274,35.6669,C78,S
129,1,3,"Palsson, Miss. Torborg Danira",male,36.97,1,0,113796,10.693,T,Q
418,0,3,"Canavan, Miss. Mary",male,27.99,0,0,2664,5.5522,,C
526,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",male,73.16,0,1,A/4. 20589,0.9273,,S
664,1,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",male,,0,2,SOTON/O.Q. 3101311,21.4339,,S
645,1,1,"Icard, Miss. Amelie",male,0.42,0,0,113796,0.0,,C
1,0,3,"McMahon, Mr. Martin",male,56.52,0,0,113051,0.0,,S
370,1,3,"Markoff, Mr. Marin",female,78.43,0,0,SW/PP 751,0.1702,E25,C
716,0,2,"Stoytcheff, Mr. Ilia",male,1.64,0,3,219533,20.3692,,S
713,1,3,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,0.42,6,1,11755,6.0219,,S
1,1,3,"Coleridge, Mr. Reginald Charles",male,25.98,1,0,349239,10.3311,,Q
286,1,1,"Daly, Mr. Eugene Patrick",male,0.42,1,0,349239,0.0,,S
891,1,1,"Jardin, Mr. Jose Neto",male,7.73,0,1,2628,22.1664,D21,S
1,1,3,"Collyer, Miss. Marjorie ""Lottie""",male,,0,0,219533,0.0,,Q
1,1,2,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,1.26,0,0,4136,0.0,,Q
122,1,3,"Brewe, Dr. Arthur Jackson",male,26.14,8,0,113051,0.0,,C
891,0,1,"Lindqvist, Mr. Eino William",male,46.15,1,3,358585,20.817,,C
325,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,0.42,0,0,236171,13.7101,C78,S
891,1,1,"Johnson, Miss. Eleanor Ileen",male,14.17,0,0,349239,12.1911,,C
891,1,1,"Icard, Miss. Amelie",male,4.54,7,0,STON/O 2. 3101289,53.7457,,C
1,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,31.11,1,0,315084,26.1098,E31,Q
1,0,1,"Taylor, Mr. Elmer Zebley",male,,1,0,113786,0.0,B57 B59 B63 B66,S
479,1,1,"Weir, Col. John",female,31.46,0,3,SW/PP 751,43.8147,,Q
1,1,3,"Rintamaki, Mr. Matti",male,34.33,1,0,2689,12.9784,E33,S
881,0,3,"Stranden, Mr. Juho",male,,1,2,2689,15.858,,C
134,1,3,"Calic, Mr. Jovo",female,,0,0,347071,0.0,B18,S
9,1,1,"Razi, Mr. Raihed",male,,1,0,347464,0.0,,Q
891,0,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,,0,1,PC 17759,0.0,,S
465,0,3,"Gustafsson, Mr. Johan Birger",male,29.05,0,2,2689,0.0,D45,S
810,1,3,"Balkic, Mr. Cerin",male,0.42,0,0,11753,0.0,,S
1,0,1,"Braund, Mr. Owen Harris",male,48.8,0,1,219533,0.0,,
1,1,2,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",male,,1,0,219533,0.0,,S
876,1,1,"O'Connell, Mr. Patrick D",male,,0,0,54636,25.2769,,S
1,0,2,"Daly, Mr. Eugene Patrick",male,25.06,1,0,A/5 21174,25.5792,,C
891,1,1,"Nakid, Miss. Maria (""Mary"")",female,11.84,2,0,219533,117.21,,S
747,1,1,"Collyer, Mr. Harvey",male,,0,0,11751,33.2425,,S
409,1,1,"Beckwith, Mr. Richard Leonard",female,80.0,0,1,A/5 21174,26.0352,E8,C
527,1,2,"Sagesser, Mlle. Emma",female,25.45,0,0,A/5 21174,14.8152,,Q
1,1,2,"Graham, Mr. George Edward",male,58.91,0,0,11753,0.0,C52,S
1,0,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,22.38,1,0,349239,0.0,,S
755,1,3,"Fortune, Mr. Mark",male,2.86,6,0,11753,12.774,,C
1,1,1,"Brown, Mrs. James Joseph (Margaret Tobin)",male,29.66,1,0,PC 17754,145.5151,,C
855,1,3,"Mellinger, Miss. Madeleine Violet",male,24.64,0,0,PC 17569,17.4949,B51 B53 B55,C
1,0,1,"Markoff, Mr. Marin",male,6.33,1,1,113051,0.0,,C
397,1,3,"Nilsson, Miss. Helmina Josefina",male,80.0,1,1,349239,11.8755,,S
476,1,3,"Sutehall, Mr. Henry Jr",male,20.78,0,0,17764,21.3433,,Q
505,1,1,"Brewe, Dr. Arthur Jackson",male,27.1,0,0,347088,0.0,,S
450,0,1,"Silvey, Mrs. William Baird (Alice Munger)",female,3.32,1,0,110413,0.0,C49,S
1,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,28.4,0,0,349239,0.0,,S
542,1,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,,0,0,349239,25.5445,,S
397,1,1,"Silverthorne, Mr. Spencer Victor",female,25.97,0,0,349222,15.2244,B69,C
501,1,1,"Gustafsson, Mr. Johan Birger",male,31.44,0,2,349239,0.0,,S
207,0,3,"Lulic, Mr. Nikola",male,,0,1,STON/O 2. 3101269,0.0,,Q
481,0,3,"Kink, Mr. Vincenz",male,31.29,1,0,111240,0.0,,S
261,1,1,"Najib, Miss. Adele Kiamie ""Jane""",male,,1,0,347083,0.0,,S
1,1,3,"Lang, Mr. Fang",male,23.91,0,0,219533,0.0,D35,C
818,1,1,"Brewe, Dr. Arthur Jackson",male,0.42,1,1,A/5 21173,54.479,,S
268,0,1,"Turcin, Mr. Stjepan",female,33.53,0,0,4136,5.3931,,C
1,1,1,"Longley, Miss. Gretchen Fiske",male,32.73,0,1,228414,4.8628,,S
1,0,1,"Stewart, Mr. Albert A",male,,0,0,219533,0.0,,C
363,1,3,"Caram, Mrs. Joseph (Maria Elias)",male,61.96,0,1,347464,38.8879,,S
1,0,3,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",male,,1,0,2664,21.9383,,S
1,1,3,"Giles, Mr. Frederick Edward",male,,0,0,349239,21.9611,,C
891,0,1,"Goldschmidt, Mr. George B",female,2.64,0,0,349239,3.6204,,Q
271,1,1,"Sage, Mr. Frederick",female,53.56,0,1,A/5. 10482,0.0,,S
199,0,3,"Johnson, Mr. Malkolm Joackim",male,,1,0,349239,0.0,,C
359,1,3,"Toufik, Mr. Nakli",male,2.83,1,0,A/5. 10482,0.0,,S
853,1,1,"Jardin, Mr. Jose Neto",male,,0,0,347083,33.5882,,S
118,1,1,"Wheadon, Mr. Edward H",male,,0,0,54636,23.3423,,S
891,1,2,"Mellinger, Miss. Madeleine Violet",male,,0,0,113796,8.5484,C125,S
540,1,1,"Goodwin, Master. William Frederick",male,27.03,0,1,2690,0.0,,S
1,1,3,"Saad, Mr. Khalil",male,3.43,0,1,113794,31.6563,D,S
411,0,1,"Gilnagh, Miss. Katherine ""Katie""",female,,1,0,219533,51.8086,,S
1,1,1,"Daly, Mr. Eugene Patrick",male,,0,0,219533,0.0,,S
1,0,3,"Mellinger, Miss. Madeleine Violet",male,,1,1,349239,49.9539,C65,C
394,0,1,"Kalvik, Mr. Johannes Halvorsen",male,,0,1,219533,66.4838,,S
891,1,2,"O'Connell, Mr. Patrick D",female,62.17,0,0,113794,13.0764,F G73,Q
891,0,1,"Mallet, Master. Andre",female,10.71,1,3,349239,0.943,,S
663,1,3,"Collander, Mr. Erik Gustaf",female,0.42,0,1,2689,0.0,,C
1,0,3,"Eklund, Mr. Hans Linus",male,64.83,0,0,315084,16.6052,,C
1,0,1,"Lang, Mr. Fang",male,12.29,8,0,347083,19.5558,,S
891,1,3,"Lulic, Mr. Nikola",female,28.06,0,0,349222,15.6691,,C
1,1,3,"Mellinger, Miss. Madeleine Violet",male,33.69,0,0,2689,0.0,,C
1,1,3,"Williams, Mr. Leslie",male,80.0,0,0,A/5. 10482,0.0,,Q
1,0,3,"Mangan, Miss. Mary",male,31.97,0,0,11755,0.0,G6,S
1,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,,0,1,219533,16.012,,C
1,1,2,"Jonsson, Mr. Carl",male,28.51,1,0,347088,0.0,D37,C
1,1,3,"Pinsky, Mrs. (Rosa)",male,16.84,0,6,C.A. 2315,0.0,,S
334,1,1,"Barbara, Miss. Saiide",female,0.42,0,0,219533,0.0,,C
833,1,2,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,,0,0,349239,104.4738,,S
870,1,1,"Mullens, Miss. Katherine ""Katie""",male,15.06,1,0,54636,22.7896,,S
321,0,2,"Brewe, Dr. Arthur Jackson",male,10.29,0,1,SCO/W 1585,20.119,,C
1,1,3,"Emanuel, Miss. Virginia Ethel",male,,0,0,374910,2.1407,E46,S
160,1,1,"Frolicher-Stehli, Mr. Maxmillian",female,,1,1,250649,0.0,D35,C
891,1,3,"Eustis, Miss. Elizabeth Mussey",male,,1,0,A/5 21174,8.9841,,S
161,1,3,"Eklund, Mr. Hans Linus",female,7.31,0,0,219533,0.0,C23 C25 C27,Q
604,1,2,"Nicola-Yarred, Master. Elias",female,0.42,0,0,113056,1.5885,,S
891,1,1,"Olsen, Mr. Henry Margido",female,,0,0,347083,3.8771,,S
83,1,1,"Leinonen, Mr. Antti Gustaf",male,70.76,0,0,315093,0.0,,C
1,0,3,"Carter, Master. William Thornton II",male,32.7,0,0,54636,4.0191,,C
478,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,,0,0,A/5. 10482,34.3803,,S
466,1,1,"Vander Cruyssen, Mr. Victor",male,33.0,1,0,349239,22.0349,,Q
419,1,3,"Nilsson, Miss. Helmina Josefina",male,73.18,1,0,19947,26.1304,,S
442,1,2,"Moubarek, Master. Gerios",male,27.45,1,2,347083,0.0,,S
501,0,3,"Goldsmith, Mr. Frank John",male,32.02,0,1,PC 17759,0.0,,S
1,0,3,"Berriman, Mr. William John",male,28.2,7,1,228414,6.1514,,S
1,0,3,"Daly, Mr. Eugene Patrick",male,,0,0,A/5. 10482,23.4825,,Q
891,1,3,"West, Mrs. Edwy Arthur (Ada Mary Worth)",male,1.83,0,1,219533,0.0,,Q
278,1,1,"Silverthorne, Mr. Spencer Victor",male,10.69,0,3,347464,18.9327,,S
279,1,1,"Cairns, Mr. Alexander",male,0.42,0,1,219533,12.1612,,Q
262,1,3,"Kraeff, Mr. Theodor",male,57.69,0,2,347071,25.3738,,S
436,1,3,"Wick, Miss. Mary Natalie",male,11.39,0,0,347076,22.5035,B30,S
572,1,1,"Leinonen, Mr. Antti Gustaf",male,27.79,1,0,349239,20.5672,,S
891,0,1,"Andreasson, Mr. Paul Edvin",male,19.66,4,0,31028,0.0,,S
891,1,3,"Barkworth, Mr. Algernon Henry Wilson",male,31.75,0,1,228414,0.0,,S
455,1,1,"Carter, Rev. Ernest Courtenay",male,80.0,0,1,349222,1.8006,,S
1,0,2,"Montvila, Rev. Juozas",female,,0,0,SC/PARIS 2133,19.7288,C103,C
42,1,1,"Tikkanen, Mr. Juho",male,31.94,0,0,A/5 21174,41.0809,,S
891,0,1,"Laleff, Mr. Kristo",male,24.63,0,0,2641,0.0,,S
1,1,1,"Daly, Mr. Eugene Patrick",female,80.0,0,0,A/5 21174,21.4146,,S
1,0,1,"Alexander, Mr. William",male,25.51,0,0,347464,0.0,,Q
459,0,3,"Silverthorne, Mr. Spencer Victor",male,,0,2,SOTON/O.Q. 3101307,0.0,,S
1,0,3,"McMahon, Mr. Martin",male,80.0,0,0,113051,0.0,,S
530,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,24.38,0,0,11751,56.1537,,S
1,0,3,"Kelly, Miss. Mary",male,16.81,0,2,2691,11.4688,,S
194,1,3,"Barbara, Miss. Saiide",female,3.77,0,0,11753,3.4923,,C
674,0,3,"Molson, Mr. Harry Markland",female,15.79,0,0,358585,0.0,,S
157,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",male,34.47,0,0,113505,0.0,,Q
74,1,3,"Brewe, Dr. Arthur Jackson",female,,1,2,11751,12.0503,,C
337,1,1,"Pinsky, Mrs. (Rosa)",male,28.18,6,0,113796,1.9378,,S
814,1,1,"Brewe, Dr. Arthur Jackson",male,0.42,0,0,219533,0.0,E8,S
286,1,1,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,,0,0,113794,0.0,,C
891,0,2,"Wick, Miss. Mary Natalie",male,6.6,0,0,11751,24.3117,,Q
1,1,3,"Todoroff, Mr. Lalio",male,75.26,0,0,A/5 21172,15.3421,,C
677,0,3,"Johansson, Mr. Karl Johan",male,,0,0,113796,40.8235,,S
1,0,1,"Barbara, Miss. Saiide",male,0.42,0,0,364851,4.199,,S
433,1,1,"Brewe, Dr. Arthur Jackson",female,,1,0,SC/PARIS 2133,24.7389,,S
1,0,3,"Brewe, Dr. Arthur Jackson",male,0.42,1,0,28664,0.0,,Q
726,1,3,"Fortune, Miss. Mabel Helen",male,,1,0,349239,0.0,,S
891,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,26.77,0,1,113796,34.1726,,C
891,0,2,"Brewe, Dr. Arthur Jackson",male,21.52,1,1,PC 17759,6.0287,,Q
152,0,3,"Van der hoef, Mr. Wyckoff",male,10.53,0,0,219533,47.4059,,C
582,1,2,"Harrington, Mr. Charles H",male,24.74,1,2,349239,0.0,,S
400,1,3,"Bailey, Mr. Percy Andrew",male,22.96,4,1,7598,24.5286,,C
323,1,3,"Tikkanen, Mr. Juho",male,,0,1,113051,6.1112,,S
1,1,3,"Kimball, Mr. Edwin Nelson Jr",female,,1,0,358585,0.0,,S
646,1,1,"Brewe, Dr. Arthur Jackson",male,,0,0,2664,18.6819,T,S
391,1,1,"Brewe, Dr. Arthur Jackson",male,31.94,0,0,349239,0.0,,S
891,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,21.65,1,1,2651,24.224,C62 C64,S
1,0,3,"Sage, Master. Thomas Henry",male,72.73,1,1,2689,0.0,,S
633,1,3,"Daly, Mr. Eugene Patrick",male,,0,1,236171,18.3267,,S
502,1,1,"Canavan, Miss. Mary",female,27.54,0,0,349239,23.6678,B22,S
1,1,2,"Byles, Rev. Thomas Roussel Davids",male,,0,0,A/5 21173,0.0,,S
1,0,3,"Hays, Miss. Margaret Bechstein",female,80.0,0,1,C.A. 29178,8.4159,,S
